"Date","Price","Open","High","Low","Vol.","Change %"
"May 22, 2017","5,385.35","5,385.35","5,385.35","5,385.35","-","0.40%"
"May 21, 2017","5,363.72","5,363.72","5,363.72","5,363.72","-","-0.67%"
"May 18, 2017","5,399.66","5,399.66","5,399.66","5,399.66","-","-0.55%"
"May 17, 2017","5,429.66","5,429.66","5,429.66","5,429.66","-","-0.11%"
"May 16, 2017","5,435.68","5,435.68","5,435.68","5,435.68","-","0.14%"
"May 15, 2017","5,428.05","5,428.05","5,428.05","5,428.05","-","-0.59%"
"May 14, 2017","5,460.07","5,460.07","5,460.07","5,460.07","-","-0.66%"
"May 11, 2017","5,496.20","5,496.20","5,496.20","5,496.20","-","-0.27%"
"May 09, 2017","5,511.05","5,511.05","5,511.05","5,511.05","-","-0.33%"
"May 08, 2017","5,529.50","5,529.50","5,529.50","5,529.50","-","-0.07%"
"May 07, 2017","5,533.44","5,533.44","5,533.44","5,533.44","-","-0.13%"
"May 04, 2017","5,540.71","5,540.71","5,540.71","5,540.71","-","-0.08%"
"May 03, 2017","5,545.10","5,545.10","5,545.10","5,545.10","-","0.43%"
"May 02, 2017","5,521.38","5,521.38","5,521.38","5,521.38","-","0.84%"
"Apr 30, 2017","5,475.55","5,475.55","5,475.55","5,475.55","-","-1.06%"
"Apr 27, 2017","5,534.42","5,534.42","5,534.42","5,534.42","-","0.31%"
"Apr 26, 2017","5,517.37","5,517.37","5,517.37","5,517.37","-","0.88%"
"Apr 25, 2017","5,469.46","5,469.46","5,469.46","5,469.46","-","0.62%"
"Apr 24, 2017","5,435.63","5,435.63","5,435.63","5,435.63","-","-0.05%"
"Apr 23, 2017","5,438.24","5,438.24","5,438.24","5,438.24","-","-1.51%"
"Apr 20, 2017","5,521.66","5,521.66","5,521.66","5,521.66","-","-0.60%"
"Apr 19, 2017","5,555.09","5,555.09","5,555.09","5,555.09","-","-0.29%"
"Apr 18, 2017","5,571.52","5,571.52","5,571.52","5,571.52","-","-0.44%"
"Apr 17, 2017","5,596.12","5,596.12","5,596.12","5,596.12","-","0.06%"
"Apr 16, 2017","5,592.83","5,592.83","5,592.83","5,592.83","-","-0.94%"
"Apr 13, 2017","5,645.86","5,645.86","5,645.86","5,645.86","-","-0.01%"
"Apr 12, 2017","5,646.37","5,646.37","5,646.37","5,646.37","-","-0.65%"
"Apr 11, 2017","5,683.46","5,683.46","5,683.46","5,683.46","-","-0.11%"
"Apr 10, 2017","5,689.67","5,689.67","5,689.67","5,689.67","-","-0.20%"
"Apr 09, 2017","5,700.79","5,700.79","5,700.79","5,700.79","-","-0.62%"
"Apr 06, 2017","5,736.40","5,736.40","5,736.40","5,736.40","-","-0.36%"
"Apr 05, 2017","5,756.92","5,756.92","5,756.92","5,756.92","-","-0.35%"
"Apr 04, 2017","5,777.11","5,777.11","5,777.11","5,777.11","-","0.66%"
"Apr 03, 2017","5,739.33","5,739.33","5,739.33","5,739.33","-","0.84%"
"Apr 02, 2017","5,691.37","5,691.37","5,691.37","5,691.37","-","-0.49%"
"Mar 30, 2017","5,719.61","5,719.61","5,719.61","5,719.61","-","-0.24%"
"Mar 29, 2017","5,733.24","5,733.24","5,733.24","5,733.24","-","-0.07%"
"Mar 28, 2017","5,737.41","5,737.41","5,737.41","5,737.41","-","0.69%"
"Mar 27, 2017","5,697.93","5,697.93","5,697.93","5,697.93","-","-0.49%"
"Mar 23, 2017","5,726.23","5,726.23","5,726.23","5,726.23","-","-0.18%"
"Mar 22, 2017","5,736.30","5,736.30","5,736.30","5,736.30","-","0.20%"
"Mar 21, 2017","5,724.85","5,724.85","5,724.85","5,724.85","-","0.51%"
"Mar 20, 2017","5,695.72","5,695.72","5,695.72","5,695.72","-","0.00%"
"Mar 19, 2017","5,695.45","5,695.45","5,695.45","5,695.45","-","-0.10%"
"Mar 16, 2017","5,701.27","5,701.27","5,701.27","5,701.27","-","0.30%"
"Mar 15, 2017","5,684.31","5,684.31","5,684.31","5,684.31","-","0.05%"
"Mar 14, 2017","5,681.25","5,681.25","5,681.25","5,681.25","-","0.38%"
"Mar 13, 2017","5,659.72","5,659.72","5,659.72","5,659.72","-","-0.29%"
"Mar 12, 2017","5,676.25","5,676.25","5,676.25","5,676.25","-","0.08%"
"Mar 09, 2017","5,671.61","5,671.61","5,671.61","5,671.61","-","0.38%"
"Mar 08, 2017","5,649.98","5,649.98","5,649.98","5,649.98","-","0.49%"
"Mar 07, 2017","5,622.49","5,622.49","5,622.49","5,622.49","-","0.60%"
"Mar 06, 2017","5,588.83","5,588.83","5,588.83","5,588.83","-","0.28%"
"Mar 05, 2017","5,573.07","5,573.07","5,573.07","5,573.07","-","-0.24%"
"Mar 02, 2017","5,586.74","5,586.74","5,586.74","5,586.74","-","-0.19%"
"Mar 01, 2017","5,597.21","5,597.21","5,597.21","5,597.21","-","-0.28%"
"Feb 28, 2017","5,612.69","5,612.69","5,612.69","5,612.69","-","-0.13%"
"Feb 27, 2017","5,620.24","5,620.24","5,620.24","5,620.24","-","-0.26%"
"Feb 26, 2017","5,635.11","5,635.11","5,635.11","5,635.11","-","0.17%"
"Feb 23, 2017","5,625.33","5,625.33","5,625.33","5,625.33","-","-0.01%"
"Feb 22, 2017","5,625.83","5,625.83","5,625.83","5,625.83","-","0.37%"
"Feb 20, 2017","5,604.99","5,604.99","5,604.99","5,604.99","-","0.39%"
"Feb 19, 2017","5,583.00","5,583.00","5,583.00","5,583.00","-","-0.14%"
"Feb 16, 2017","5,590.66","5,590.66","5,590.66","5,590.66","-","0.18%"
"Feb 15, 2017","5,580.63","5,580.63","5,580.63","5,580.63","-","-0.32%"
"Feb 14, 2017","5,598.71","5,598.71","5,598.71","5,598.71","-","0.72%"
"Feb 13, 2017","5,558.57","5,558.57","5,558.57","5,558.57","-","0.22%"
"Feb 12, 2017","5,546.28","5,546.28","5,546.28","5,546.28","-","0.61%"
"Feb 09, 2017","5,512.46","5,512.46","5,512.46","5,512.46","-","0.44%"
"Feb 08, 2017","5,488.23","5,488.23","5,488.23","5,488.23","-","1.78%"
"Feb 07, 2017","5,392.10","5,392.10","5,392.10","5,392.10","-","0.54%"
"Feb 06, 2017","5,363.09","5,363.09","5,363.09","5,363.09","-","0.76%"
"Feb 05, 2017","5,322.86","5,322.86","5,322.86","5,322.86","-","-0.79%"
"Feb 02, 2017","5,365.13","5,365.13","5,365.13","5,365.13","-","-1.99%"
"Feb 01, 2017","5,473.89","5,473.89","5,473.89","5,473.89","-","0.10%"
"Jan 31, 2017","5,468.34","5,468.34","5,468.34","5,468.34","-","0.87%"
"Jan 30, 2017","5,421.20","5,421.20","5,421.20","5,421.20","-","-1.45%"
"Jan 29, 2017","5,500.85","5,500.85","5,500.85","5,500.85","-","-2.10%"
"Jan 26, 2017","5,618.64","5,618.64","5,618.64","5,618.64","-","-0.05%"
"Jan 25, 2017","5,621.27","5,621.27","5,621.27","5,621.27","-","-1.52%"
"Jan 24, 2017","5,708.24","5,708.24","5,708.24","5,708.24","-","0.68%"
"Jan 23, 2017","5,669.79","5,669.79","5,669.79","5,669.79","-","1.19%"
"Jan 22, 2017","5,602.84","5,602.84","5,602.84","5,602.84","-","1.24%"
"Jan 19, 2017","5,534.06","5,534.06","5,534.06","5,534.06","-","0.01%"
"Jan 18, 2017","5,533.49","5,533.49","5,533.49","5,533.49","-","-0.75%"
"Jan 17, 2017","5,575.47","5,575.47","5,575.47","5,575.47","-","1.78%"
"Jan 16, 2017","5,477.86","5,477.86","5,477.86","5,477.86","-","1.02%"
"Jan 15, 2017","5,422.79","5,422.79","5,422.79","5,422.79","-","1.50%"
"Jan 12, 2017","5,342.87","5,342.87","5,342.87","5,342.87","-","0.17%"
"Jan 11, 2017","5,333.87","5,333.87","5,333.87","5,333.87","-","1.07%"
"Jan 10, 2017","5,277.39","5,277.39","5,277.39","5,277.39","-","1.20%"
"Jan 09, 2017","5,214.60","5,214.60","5,214.60","5,214.60","-","1.08%"
"Jan 08, 2017","5,158.69","5,158.69","5,158.69","5,158.69","-","-0.45%"
"Jan 05, 2017","5,182.24","5,182.24","5,182.24","5,182.24","-","0.50%"
"Jan 04, 2017","5,156.60","5,156.60","5,156.60","5,156.60","-","0.37%"
"Jan 03, 2017","5,137.73","5,137.73","5,137.73","5,137.73","-","0.35%"
"Jan 02, 2017","5,119.58","5,119.58","5,119.58","5,119.58","-","0.70%"
"Jan 01, 2017","5,083.89","5,083.89","5,083.89","5,083.89","-","0.95%"
"Dec 29, 2016","5,036.05","5,036.05","5,036.05","5,036.05","-","0.16%"
"Dec 28, 2016","5,027.91","5,027.91","5,027.91","5,027.91","-","0.22%"
"Dec 27, 2016","5,016.74","5,016.74","5,016.74","5,016.74","-","0.46%"
"Dec 26, 2016","4,993.53","4,993.53","4,993.53","4,993.53","-","0.74%"
"Dec 22, 2016","4,956.73","4,956.73","4,956.73","4,956.73","-","0.66%"
"Dec 21, 2016","4,924.33","4,924.33","4,924.33","4,924.33","-","-0.14%"
"Dec 20, 2016","4,931.17","4,931.17","4,931.17","4,931.17","-","-0.21%"
"Dec 19, 2016","4,941.65","4,941.65","4,941.65","4,941.65","-","0.06%"
"Dec 18, 2016","4,938.58","4,938.58","4,938.58","4,938.58","-","0.26%"
"Dec 15, 2016","4,925.72","4,925.72","4,925.72","4,925.72","-","0.38%"
"Dec 14, 2016","4,906.92","4,906.92","4,906.92","4,906.92","-","0.77%"
"Dec 12, 2016","4,869.59","4,869.59","4,869.59","4,869.59","-","0.17%"
"Dec 11, 2016","4,861.12","4,861.12","4,861.12","4,861.12","-","-0.65%"
"Dec 08, 2016","4,892.81","4,892.81","4,892.81","4,892.81","-","0.44%"
"Dec 07, 2016","4,871.28","4,871.28","4,871.28","4,871.28","-","0.52%"
"Dec 06, 2016","4,846.09","4,846.09","4,846.09","4,846.09","-","0.20%"
"Dec 05, 2016","4,836.32","4,836.32","4,836.32","4,836.32","-","0.29%"
"Dec 04, 2016","4,822.29","4,822.29","4,822.29","4,822.29","-","-0.02%"
"Dec 01, 2016","4,823.02","4,823.02","4,823.02","4,823.02","-","0.45%"
"Nov 30, 2016","4,801.24","4,801.24","4,801.24","4,801.24","-","0.17%"
"Nov 29, 2016","4,793.30","4,793.30","4,793.30","4,793.30","-","-0.09%"
"Nov 28, 2016","4,797.64","4,797.64","4,797.64","4,797.64","-","0.23%"
"Nov 27, 2016","4,786.57","4,786.57","4,786.57","4,786.57","-","-0.10%"
"Nov 24, 2016","4,791.33","4,791.33","4,791.33","4,791.33","-","0.55%"
"Nov 23, 2016","4,765.35","4,765.35","4,765.35","4,765.35","-","0.32%"
"Nov 22, 2016","4,750.20","4,750.20","4,750.20","4,750.20","-","0.61%"
"Nov 21, 2016","4,721.40","4,721.40","4,721.40","4,721.40","-","-0.01%"
"Nov 20, 2016","4,721.98","4,721.98","4,721.98","4,721.98","-","0.50%"
"Nov 17, 2016","4,698.54","4,698.54","4,698.54","4,698.54","-","0.47%"
"Nov 16, 2016","4,676.75","4,676.75","4,676.75","4,676.75","-","0.26%"
"Nov 15, 2016","4,664.80","4,664.80","4,664.80","4,664.80","-","0.43%"
"Nov 14, 2016","4,644.98","4,644.98","4,644.98","4,644.98","-","-0.48%"
"Nov 13, 2016","4,667.19","4,667.19","4,667.19","4,667.19","-","-0.21%"
"Nov 10, 2016","4,677.13","4,677.13","4,677.13","4,677.13","-","0.13%"
"Nov 09, 2016","4,671.25","4,671.25","4,671.25","4,671.25","-","-0.42%"
"Nov 08, 2016","4,691.06","4,691.06","4,691.06","4,691.06","-","0.04%"
"Nov 07, 2016","4,689.18","4,689.18","4,689.18","4,689.18","-","0.36%"
"Nov 06, 2016","4,672.39","4,672.39","4,672.39","4,672.39","-","-0.01%"
"Nov 03, 2016","4,672.87","4,672.87","4,672.87","4,672.87","-","0.86%"
"Nov 02, 2016","4,633.18","4,633.18","4,633.18","4,633.18","-","0.79%"
"Nov 01, 2016","4,596.86","4,596.86","4,596.86","4,596.86","-","0.10%"
"Oct 31, 2016","4,592.17","4,592.17","4,592.17","4,592.17","-","-0.28%"
"Oct 30, 2016","4,605.08","4,605.08","4,605.08","4,605.08","-","-0.67%"
"Oct 27, 2016","4,636.23","4,636.23","4,636.23","4,636.23","-","-0.47%"
"Oct 26, 2016","4,658.20","4,658.20","4,658.20","4,658.20","-","-0.51%"
"Oct 25, 2016","4,681.86","4,681.86","4,681.86","4,681.86","-","-0.25%"
"Oct 24, 2016","4,693.70","4,693.70","4,693.70","4,693.70","-","0.01%"
"Oct 23, 2016","4,693.00","4,693.00","4,693.00","4,693.00","-","0.01%"
"Oct 20, 2016","4,692.43","4,692.43","4,692.43","4,692.43","-","-0.21%"
"Oct 19, 2016","4,702.51","4,702.51","4,702.51","4,702.51","-","-0.20%"
"Oct 18, 2016","4,711.85","4,711.85","4,711.85","4,711.85","-","0.40%"
"Oct 17, 2016","4,692.94","4,692.94","4,692.94","4,692.94","-","-0.35%"
"Oct 16, 2016","4,709.62","4,709.62","4,709.62","4,709.62","-","0.18%"
"Oct 13, 2016","4,701.31","4,701.31","4,701.31","4,701.31","-","0.26%"
"Oct 10, 2016","4,689.31","4,689.31","4,689.31","4,689.31","-","-0.20%"
"Oct 09, 2016","4,698.63","4,698.63","4,698.63","4,698.63","-","-0.53%"
"Oct 06, 2016","4,723.72","4,723.72","4,723.72","4,723.72","-","0.21%"
"Oct 05, 2016","4,714.05","4,714.05","4,714.05","4,714.05","-","0.11%"
"Oct 04, 2016","4,708.78","4,708.78","4,708.78","4,708.78","-","0.38%"
"Oct 03, 2016","4,691.13","4,691.13","4,691.13","4,691.13","-","0.00%"
"Oct 02, 2016","4,690.93","4,690.93","4,690.93","4,690.93","-","-0.09%"
"Sep 29, 2016","4,695.18","4,695.18","4,695.18","4,695.18","-","0.10%"
"Sep 28, 2016","4,690.63","4,690.63","4,690.63","4,690.63","-","0.28%"
"Sep 27, 2016","4,677.68","4,677.68","4,677.68","4,677.68","-","-0.13%"
"Sep 26, 2016","4,683.99","4,683.99","4,683.99","4,683.99","-","0.23%"
"Sep 25, 2016","4,673.43","4,673.43","4,673.43","4,673.43","-","-0.15%"
"Sep 24, 2016","4,680.31","4,665.35","4,689.90","4,665.35","-","0.32%"
"Sep 22, 2016","4,665.35","4,665.35","4,665.35","4,665.35","-","0.11%"
"Sep 21, 2016","4,660.14","4,660.14","4,660.14","4,660.14","-","0.45%"
"Sep 20, 2016","4,639.13","4,639.13","4,639.13","4,639.13","-","0.28%"
"Sep 19, 2016","4,626.17","4,626.17","4,626.17","4,626.17","-","0.05%"
"Sep 18, 2016","4,623.98","4,623.98","4,623.98","4,623.98","-","0.50%"
"Sep 14, 2016","4,601.08","4,601.08","4,601.08","4,601.08","-","0.00%"
"Sep 08, 2016","4,601.08","4,601.08","4,601.08","4,601.08","-","0.14%"
"Sep 07, 2016","4,594.67","4,594.67","4,594.67","4,594.67","-","0.58%"
"Sep 06, 2016","4,568.35","4,568.35","4,568.35","4,568.35","-","0.10%"
"Sep 05, 2016","4,563.69","4,563.69","4,563.69","4,563.69","-","0.14%"
"Sep 04, 2016","4,557.43","4,557.43","4,557.43","4,557.43","-","0.18%"
"Sep 01, 2016","4,549.04","4,549.04","4,549.04","4,549.04","-","0.50%"
"Aug 31, 2016","4,526.57","4,526.57","4,526.57","4,526.57","-","0.06%"
"Aug 30, 2016","4,523.65","4,523.65","4,523.65","4,523.65","-","-0.23%"
"Aug 29, 2016","4,534.04","4,534.04","4,534.04","4,534.04","-","-0.01%"
"Aug 28, 2016","4,534.55","4,534.55","4,534.55","4,534.55","-","-0.43%"
"Aug 24, 2016","4,554.27","4,554.27","4,554.27","4,554.27","-","-0.21%"
"Aug 23, 2016","4,563.68","4,563.68","4,563.68","4,563.68","-","-0.31%"
"Aug 22, 2016","4,577.84","4,577.84","4,577.84","4,577.84","-","-0.03%"
"Aug 21, 2016","4,579.03","4,579.03","4,579.03","4,579.03","-","-0.13%"
"Aug 18, 2016","4,585.08","4,585.08","4,585.08","4,585.08","-","-0.22%"
"Aug 17, 2016","4,595.23","4,595.23","4,595.23","4,595.23","-","0.20%"
"Aug 16, 2016","4,586.25","4,586.25","4,586.25","4,586.25","-","0.20%"
"Aug 14, 2016","4,577.08","4,577.08","4,577.08","4,577.08","-","0.06%"
"Aug 11, 2016","4,574.36","4,574.36","4,574.36","4,574.36","-","0.11%"
"Aug 10, 2016","4,569.28","4,569.28","4,569.28","4,569.28","-","0.04%"
"Aug 09, 2016","4,567.68","4,567.68","4,567.68","4,567.68","-","-0.03%"
"Aug 08, 2016","4,569.12","4,569.12","4,569.12","4,569.12","-","0.02%"
"Aug 07, 2016","4,568.42","4,568.42","4,568.42","4,568.42","-","-0.20%"
"Aug 04, 2016","4,577.57","4,577.57","4,577.57","4,577.57","-","0.03%"
"Aug 03, 2016","4,575.97","4,575.97","4,575.97","4,575.97","-","0.52%"
"Aug 02, 2016","4,552.36","4,552.36","4,552.36","4,552.36","-","0.41%"
"Aug 01, 2016","4,533.71","4,533.71","4,533.71","4,533.71","-","0.18%"
"Jul 31, 2016","4,525.34","4,525.34","4,525.34","4,525.34","-","-0.28%"
"Jul 28, 2016","4,538.26","4,538.26","4,538.26","4,538.26","-","0.00%"
"Jul 27, 2016","4,538.20","4,538.20","4,538.20","4,538.20","-","-0.26%"
"Jul 26, 2016","4,550.16","4,550.16","4,550.16","4,550.16","-","0.02%"
"Jul 25, 2016","4,549.18","4,549.18","4,549.18","4,549.18","-","-0.04%"
"Jul 24, 2016","4,551.07","4,551.07","4,551.07","4,551.07","-","-0.06%"
"Jul 21, 2016","4,553.78","4,553.78","4,553.78","4,553.78","-","-0.02%"
"Jul 20, 2016","4,554.54","4,554.54","4,554.54","4,554.54","-","-0.05%"
"Jul 19, 2016","4,556.92","4,556.92","4,556.92","4,556.92","-","-0.33%"
"Jul 18, 2016","4,571.81","4,571.81","4,571.81","4,571.81","-","0.28%"
"Jul 17, 2016","4,558.94","4,558.94","4,558.94","4,558.94","-","0.46%"
"Jul 14, 2016","4,537.91","4,537.91","4,537.91","4,537.91","-","-0.00%"
"Jul 13, 2016","4,538.08","4,538.08","4,538.08","4,538.08","-","-0.15%"
"Jul 12, 2016","4,544.70","4,544.70","4,544.70","4,544.70","-","0.88%"
"Jul 11, 2016","4,505.17","4,505.17","4,505.17","4,505.17","-","0.22%"
"Jul 10, 2016","4,495.18","4,495.18","4,495.18","4,495.18","-","-0.28%"
"Jun 30, 2016","4,507.58","4,507.58","4,507.58","4,507.58","-","0.83%"
"Jun 29, 2016","4,470.26","4,470.26","4,470.26","4,470.26","-","0.42%"
"Jun 28, 2016","4,451.36","4,451.36","4,451.36","4,451.36","-","0.87%"
"Jun 27, 2016","4,412.82","4,412.82","4,412.82","4,412.82","-","0.74%"
"Jun 26, 2016","4,380.22","4,380.22","4,380.22","4,380.22","-","-0.03%"
"Jun 23, 2016","4,381.46","4,381.46","4,381.46","4,381.46","-","0.35%"
"Jun 22, 2016","4,366.24","4,366.24","4,366.24","4,366.24","-","0.07%"
"Jun 21, 2016","4,363.11","4,363.11","4,363.11","4,363.11","-","-0.13%"
"Jun 20, 2016","4,369.00","4,369.00","4,369.00","4,369.00","-","-0.43%"
"Jun 19, 2016","4,387.78","4,387.78","4,387.78","4,387.78","-","-0.17%"
"Jun 16, 2016","4,395.27","4,395.27","4,395.27","4,395.27","-","-0.38%"
"Jun 15, 2016","4,411.99","4,411.99","4,411.99","4,411.99","-","0.07%"
"Jun 14, 2016","4,409.08","4,409.08","4,409.08","4,409.08","-","0.08%"
"Jun 13, 2016","4,405.40","4,405.40","4,405.40","4,405.40","-","-0.09%"
"Jun 12, 2016","4,409.40","4,409.40","4,409.40","4,409.40","-","-0.22%"
"Jun 09, 2016","4,418.98","4,418.98","4,418.98","4,418.98","-","-0.03%"
"Jun 08, 2016","4,420.42","4,420.42","4,420.42","4,420.42","-","0.18%"
"Jun 07, 2016","4,412.51","4,412.51","4,412.51","4,412.51","-","0.04%"
"Jun 06, 2016","4,410.93","4,410.93","4,410.93","4,410.93","-","-0.34%"
"Jun 05, 2016","4,425.89","4,425.89","4,425.89","4,425.89","-","-0.45%"
"Jun 02, 2016","4,446.08","4,446.08","4,446.08","4,446.08","-","0.55%"
"Jun 01, 2016","4,421.79","4,421.79","4,421.79","4,421.79","-","0.05%"
"May 31, 2016","4,419.39","4,419.39","4,419.39","4,419.39","-","-0.08%"
"May 30, 2016","4,423.00","4,423.00","4,423.00","4,423.00","-","-0.09%"
"May 29, 2016","4,426.78","4,426.78","4,426.78","4,426.78","-","0.88%"
"May 26, 2016","4,388.00","4,388.00","4,388.00","4,388.00","-","0.50%"
"May 25, 2016","4,366.03","4,366.03","4,366.03","4,366.03","-","-0.64%"
"May 24, 2016","4,394.06","4,394.06","4,394.06","4,394.06","-","-0.01%"
"May 22, 2016","4,394.31","4,394.31","4,394.31","4,394.31","-","0.03%"
"May 19, 2016","4,392.87","4,392.87","4,392.87","4,392.87","-","0.65%"
"May 18, 2016","4,364.31","4,364.31","4,364.31","4,364.31","-","0.87%"
"May 17, 2016","4,326.63","4,326.63","4,326.63","4,326.63","-","0.89%"
"May 16, 2016","4,288.64","4,288.64","4,288.64","4,288.64","-","0.31%"
"May 15, 2016","4,275.47","4,275.47","4,275.47","4,275.47","-","-0.54%"
"May 12, 2016","4,298.65","4,298.65","4,298.65","4,298.65","-","-0.46%"
"May 11, 2016","4,318.44","4,318.44","4,318.44","4,318.44","-","-0.27%"
"May 10, 2016","4,330.31","4,330.31","4,330.31","4,330.31","-","0.02%"
"May 09, 2016","4,329.39","4,329.39","4,329.39","4,329.39","-","-0.25%"
"May 08, 2016","4,340.06","4,340.06","4,340.06","4,340.06","-","0.77%"
"May 05, 2016","4,306.79","4,306.79","4,306.79","4,306.79","-","1.14%"
"May 04, 2016","4,258.20","4,258.20","4,258.20","4,258.20","-","-0.33%"
"May 03, 2016","4,272.17","4,272.17","4,272.17","4,272.17","-","2.42%"
"May 02, 2016","4,171.40","4,171.40","4,171.40","4,171.40","-","-0.58%"
"Apr 28, 2016","4,195.69","4,195.69","4,195.69","4,195.69","-","-1.02%"
"Apr 27, 2016","4,238.94","4,238.94","4,238.94","4,238.94","-","-1.00%"
"Apr 26, 2016","4,281.93","4,281.93","4,281.93","4,281.93","-","-0.92%"
"Apr 25, 2016","4,321.62","4,321.62","4,321.62","4,321.62","-","-0.38%"
"Apr 24, 2016","4,338.24","4,338.24","4,338.24","4,338.24","-","-0.05%"
"Apr 21, 2016","4,340.34","4,340.34","4,340.34","4,340.34","-","-0.44%"
"Apr 20, 2016","4,359.39","4,359.39","4,359.39","4,359.39","-","0.04%"
"Apr 19, 2016","4,357.63","4,357.63","4,357.63","4,357.63","-","-0.77%"
"Apr 18, 2016","4,391.42","4,391.42","4,391.42","4,391.42","-","-0.04%"
"Apr 17, 2016","4,393.34","4,393.34","4,393.34","4,393.34","-","-0.35%"
"Apr 13, 2016","4,408.64","4,408.64","4,408.64","4,408.64","-","0.03%"
"Apr 12, 2016","4,407.52","4,407.52","4,407.52","4,407.52","-","0.13%"
"Apr 11, 2016","4,401.78","4,401.78","4,401.78","4,401.78","-","-0.66%"
"Apr 10, 2016","4,431.12","4,431.12","4,431.12","4,431.12","-","-0.27%"
"Apr 07, 2016","4,443.06","4,443.06","4,443.06","4,443.06","-","0.66%"
"Apr 06, 2016","4,413.85","4,413.85","4,413.85","4,413.85","-","0.09%"
"Apr 05, 2016","4,409.72","4,409.72","4,409.72","4,409.72","-","-0.49%"
"Apr 04, 2016","4,431.65","4,431.65","4,431.65","4,431.65","-","1.20%"
"Apr 03, 2016","4,379.23","4,379.23","4,379.23","4,379.23","-","0.50%"
"Mar 31, 2016","4,357.53","4,357.53","4,357.53","4,357.53","-","0.51%"
"Mar 30, 2016","4,335.29","4,335.29","4,335.29","4,335.29","-","0.54%"
"Mar 29, 2016","4,311.80","4,311.80","4,311.80","4,311.80","-","0.21%"
"Mar 28, 2016","4,302.57","4,302.57","4,302.57","4,302.57","-","-1.23%"
"Mar 27, 2016","4,355.93","4,355.93","4,355.93","4,355.93","-","-0.33%"
"Mar 24, 2016","4,370.49","4,370.49","4,370.49","4,370.49","-","-0.24%"
"Mar 23, 2016","4,381.16","4,381.16","4,381.16","4,381.16","-","-0.66%"
"Mar 22, 2016","4,410.22","4,410.22","4,410.22","4,410.22","-","-0.72%"
"Mar 21, 2016","4,442.15","4,442.15","4,442.15","4,442.15","-","0.27%"
"Mar 20, 2016","4,430.28","4,430.28","4,430.28","4,430.28","-","-0.36%"
"Mar 16, 2016","4,446.28","4,446.28","4,446.28","4,446.28","-","-0.66%"
"Mar 15, 2016","4,475.89","4,475.89","4,475.89","4,475.89","-","0.19%"
"Mar 14, 2016","4,467.61","4,467.61","4,467.61","4,467.61","-","-0.28%"
"Mar 13, 2016","4,480.18","4,480.18","4,480.18","4,480.18","-","-0.10%"
"Mar 10, 2016","4,484.52","4,484.52","4,484.52","4,484.52","-","0.60%"
"Mar 09, 2016","4,457.80","4,457.80","4,457.80","4,457.80","-","0.09%"
"Mar 08, 2016","4,453.89","4,453.89","4,453.89","4,453.89","-","0.23%"
"Mar 07, 2016","4,443.63","4,443.63","4,443.63","4,443.63","-","0.18%"
"Mar 06, 2016","4,435.46","4,435.46","4,435.46","4,435.46","-","-0.84%"
"Mar 03, 2016","4,472.83","4,472.83","4,472.83","4,472.83","-","0.24%"
"Mar 02, 2016","4,462.17","4,462.17","4,462.17","4,462.17","-","-0.49%"
"Mar 01, 2016","4,484.03","4,484.03","4,484.03","4,484.03","-","-0.62%"
"Feb 29, 2016","4,511.96","4,511.96","4,511.96","4,511.96","-","-0.55%"
"Feb 28, 2016","4,536.84","4,536.84","4,536.84","4,536.84","-","-0.67%"
"Feb 25, 2016","4,567.56","4,567.56","4,567.56","4,567.56","-","-0.26%"
"Feb 24, 2016","4,579.52","4,579.52","4,579.52","4,579.52","-","-0.41%"
"Feb 23, 2016","4,598.34","4,598.34","4,598.34","4,598.34","-","0.45%"
"Feb 22, 2016","4,577.61","4,577.61","4,577.61","4,577.61","-","-0.22%"
"Feb 18, 2016","4,587.66","4,587.66","4,587.66","4,587.66","-","0.15%"
"Feb 17, 2016","4,580.79","4,580.79","4,580.79","4,580.79","-","0.04%"
"Feb 16, 2016","4,578.85","4,578.85","4,578.85","4,578.85","-","-0.14%"
"Feb 15, 2016","4,585.04","4,585.04","4,585.04","4,585.04","-","0.10%"
"Feb 14, 2016","4,580.55","4,580.55","4,580.55","4,580.55","-","-0.02%"
"Feb 11, 2016","4,581.34","4,581.34","4,581.34","4,581.34","-","0.17%"
"Feb 10, 2016","4,573.42","4,573.42","4,573.42","4,573.42","-","0.07%"
"Feb 09, 2016","4,570.01","4,570.01","4,570.01","4,570.01","-","0.20%"
"Feb 08, 2016","4,560.76","4,560.76","4,560.76","4,560.76","-","-0.43%"
"Feb 07, 2016","4,580.49","4,580.49","4,580.49","4,580.49","-","0.21%"
"Feb 04, 2016","4,571.11","4,571.11","4,571.11","4,571.11","-","-0.05%"
"Feb 03, 2016","4,573.33","4,573.33","4,573.33","4,573.33","-","-0.39%"
"Feb 02, 2016","4,591.09","4,591.09","4,591.09","4,591.09","-","0.67%"
"Feb 01, 2016","4,560.42","4,560.42","4,560.42","4,560.42","-","0.43%"
"Jan 31, 2016","4,540.89","4,540.89","4,540.89","4,540.89","-","-0.71%"
"Jan 28, 2016","4,573.58","4,573.58","4,573.58","4,573.58","-","-0.27%"
"Jan 27, 2016","4,585.98","4,585.98","4,585.98","4,585.98","-","-0.52%"
"Jan 26, 2016","4,610.11","4,610.11","4,610.11","4,610.11","-","-0.22%"
"Jan 25, 2016","4,620.32","4,620.32","4,620.32","4,620.32","-","-0.13%"
